1,0,0,31.54792307,0.00574683,0.00012,24.85785181,0.4,1,2.404007175,1,1,12,8.727621455,27,5.270970073,1.091941441,0.326422499,1.1,50
2,0,0,55.76739641,0.007265113,0.00012,23.1760833,0.4,1,6.340901341,1,1,12,6.537042003,27,4.220848477,1.175215674,0.304604061,1.1,50
3,0,0,31.03457534,0.006920774,0.00012,21.09013213,0.4,1,9.79750419,1,1,12,5.589228001,27,4.961700567,1.273101343,0.290257371,1.1,50
4,0,0,40.85764065,0.003440777,0.00012,21.83116704,0.4,1,2.933291867,1,1,12,7.760331381,27,4.93783856,1.120771677,0.133259994,1.1,50
5,0,0,77.26258298,0.004522291,0.00012,21.1002758,0.4,1,8.490596864,1,1,12,8.17388494,27,5.499078705,1.086439669,0.102794522,1.1,50
6,0,0,62.42185144,0.008547635,0.00012,23.29042919,0.4,1,8.081484869,1,1,12,6.826770816,27,4.620040284,1.110527673,0.267627181,1.1,50
7,0,0,45.00507141,0.001809762,0.00012,20.09281811,0.4,1,8.141283985,1,1,12,8.335636759,27,4.359011451,1.309751623,0.192554645,1.1,50
8,0,0,26.22849042,0.005211335,0.00012,20.09058727,0.4,1,5.343454494,1,1,12,8.341588731,27,5.754396732,1.19470857,0.196617278,1.1,50
9,0,0,67.78568008,0.002009152,0.00012,26.13755932,0.4,1,4.849308855,1,1,12,5.511591092,27,5.922525533,1.144380342,0.172194499,1.1,50
10,0,0,42.23229482,0.003490543,0.00012,23.56610471,0.4,1,4.64511898,1,1,12,6.330548091,27,2.65300328,1.161777739,0.146429775,1.1,50
11,0,0,76.26365047,0.001391338,0.00012,26.10314686,0.4,1,3.615799814,1,1,12,7.797316667,27,5.994778999,1.254377466,0.205322037,1.1,50
12,0,0,46.66238874,0.005909948,0.00012,23.58391716,0.4,1,7.164388459,1,1,12,6.083610166,27,2.593212037,1.26294911,0.135557784,1.1,50
13,0,0,73.87343226,0.008808948,0.00012,20.17562848,0.4,1,1.522390991,1,1,12,5.846644612,27,4.798466613,1.386985726,0.274112217,1.1,50
14,0,0,72.52822328,0.003488896,0.00012,26.0342097,0.4,1,9.619851544,1,1,12,5.119597813,27,2.562590851,1.047606555,0.277658516,1.1,50
15,0,0,24.75973941,0.007810936,0.00012,20.78910426,0.4,1,3.155180828,1,1,12,6.747889793,27,5.553064781,1.151770434,0.304470117,1.1,50
16,0,0,64.14517774,0.009909306,0.00012,22.83457949,0.4,1,1.84614779,1,1,12,6.813350624,27,2.834478592,1.005910988,0.349507546,1.1,50
17,0,0,52.7799214,0.003619029,0.00012,27.3510551,0.4,1,4.59274857,1,1,12,6.899382992,27,5.71347919,1.222994812,0.182245228,1.1,50
18,0,0,14.98595533,0.006267025,0.00012,20.39335783,0.4,1,9.145166277,1,1,12,7.442799227,27,4.487307302,1.202388463,0.32042271,1.1,50
19,0,0,54.22767894,0.00581136,0.00012,21.95971959,0.4,1,3.607288202,1,1,12,7.719812102,27,5.380026001,1.263728549,0.118169576,1.1,50
20,0,0,52.36074638,0.004819621,0.00012,21.89564718,0.4,1,3.411433943,1,1,12,6.686901779,27,5.245897965,1.041409745,0.146380267,1.1,50
21,0,0,19.21872479,0.009275028,0.00012,24.97297906,0.4,1,6.294323017,1,1,12,5.580719236,27,3.891242289,1.068021691,0.179092294,1.1,50
22,0,0,12.40343839,0.007756906,0.00012,21.79920755,0.4,1,4.989660751,1,1,12,7.8174188,27,4.366127031,1.31522695,0.317222022,1.1,50
23,0,0,57.85541757,0.002687499,0.00012,27.27392965,0.4,1,8.516088756,1,1,12,8.072202479,27,4.425886748,1.138810501,0.375376948,1.1,50
24,0,0,73.58360231,0.003297589,0.00012,22.76113764,0.4,1,9.012410272,1,1,12,5.145362326,27,4.40038041,1.067505151,0.256963379,1.1,50
25,0,0,70.84132598,0.008414555,0.00012,27.19776144,0.4,1,3.568416576,1,1,12,7.614764983,27,3.811066136,1.332452555,0.304841517,1.1,50
26,0,0,23.09603489,0.002900896,0.00012,20.46393852,0.4,1,6.69369614,1,1,12,5.941663728,27,2.960653663,1.370310381,0.129114094,1.1,50
27,0,0,11.90961461,0.008374389,0.00012,22.88382347,0.4,1,7.830062974,1,1,12,8.238122554,27,2.606885995,1.090779729,0.208603226,1.1,50
28,0,0,46.02845554,0.001263775,0.00012,26.86882401,0.4,1,2.669229586,1,1,12,7.676151719,27,3.859876014,1.025003071,0.328041222,1.1,50
29,0,0,53.7987632,0.001995455,0.00012,21.82376732,0.4,1,3.339957049,1,1,12,6.003508884,27,4.622171632,1.077212687,0.288421086,1.1,50
30,0,0,64.8488459,0.00451601,0.00012,23.25706023,0.4,1,0.551403701,1,1,12,8.492011539,27,5.058137424,1.190886762,0.18838834,1.1,50
31,0,0,49.81532943,0.003303045,0.00012,26.23686605,0.4,1,2.198651857,1,1,12,5.547367267,27,5.25837353,1.035707451,0.10833822,1.1,50
32,0,0,72.64346187,0.008124324,0.00012,24.18470144,0.4,1,1.02991125,1,1,12,6.36560176,27,3.390587959,1.003542181,0.112640125,1.1,50
33,0,0,44.29043276,0.009538658,0.00012,23.64073247,0.4,1,8.876848671,1,1,12,5.914440641,27,3.573079411,1.351481141,0.206070802,1.1,50
34,0,0,64.24434071,0.00816518,0.00012,24.48256967,0.4,1,1.550930343,1,1,12,6.393072186,27,5.680518337,1.21507518,0.191890449,1.1,50
35,0,0,78.42481815,0.004935368,0.00012,22.4919505,0.4,1,7.394605116,1,1,12,8.084854845,27,5.977591628,1.010310131,0.392788522,1.1,50
36,0,0,64.40133239,0.004662515,0.00012,23.44315562,0.4,1,4.472723034,1,1,12,7.009297754,27,5.516215384,1.294332356,0.288344531,1.1,50
37,0,0,34.54579382,0.008148708,0.00012,26.25097801,0.4,1,2.322183504,1,1,12,8.02571553,27,5.394214063,1.110457444,0.144931677,1.1,50
38,0,0,35.61341783,0.008300905,0.00012,22.16723108,0.4,1,2.146009542,1,1,12,5.220150233,27,3.08790634,1.298520071,0.136761007,1.1,50
39,0,0,55.73302337,0.006330797,0.00012,22.45161675,0.4,1,6.135435524,1,1,12,6.772126145,27,5.472179549,1.02575016,0.22440767,1.1,50
40,0,0,41.67427828,0.00352636,0.00012,21.14440566,0.4,1,5.588320481,1,1,12,6.577252441,27,4.686818462,1.080306061,0.158183022,1.1,50
41,0,0,38.84551748,0.002355972,0.00012,25.75361819,0.4,1,2.346888009,1,1,12,8.319011201,27,5.205777239,1.225389683,0.272976769,1.1,50
42,0,0,52.23295402,0.003373966,0.00012,20.14494298,0.4,1,8.660402118,1,1,12,7.659088301,27,4.957199998,1.359219104,0.129693174,1.1,50
43,0,0,24.95953536,0.000876464,0.00012,21.0912235,0.4,1,0.232196878,1,1,12,6.716687061,27,4.418841526,1.284463219,0.104549327,1.1,50
44,0,0,25.80083743,0.008922203,0.00012,26.2074091,0.4,1,9.908335769,1,1,12,6.141463919,27,5.47727109,1.033138925,0.323463829,1.1,50
45,0,0,53.08126776,0.002741581,0.00012,22.53693158,0.4,1,7.959804864,1,1,12,5.928869599,27,4.28653036,1.383076637,0.276463879,1.1,50
46,0,0,26.45964571,0.004037241,0.00012,25.05974289,0.4,1,2.677751541,1,1,12,6.489577507,27,5.836068871,1.351789534,0.272922799,1.1,50
47,0,0,36.25027467,0.004087877,0.00012,24.65551063,0.4,1,3.724155445,1,1,12,8.907456137,27,4.213367108,1.172845349,0.273281399,1.1,50
48,0,0,73.7751284,0.003707711,0.00012,22.51315825,0.4,1,0.199426312,1,1,12,5.210283579,27,4.603105122,1.006090423,0.201474281,1.1,50
49,0,0,11.11675323,0.004264258,0.00012,22.45896143,0.4,1,3.366543537,1,1,12,5.708400757,27,3.24058742,1.363274825,0.12088383,1.1,50
50,0,0,55.34164075,0.004092309,0.00012,21.48899856,0.4,1,5.951166323,1,1,12,5.297685102,27,5.352697089,1.384458055,0.279529845,1.1,50
51,0,0,78.75587844,0.0090073,0.00012,26.82624404,0.4,1,9.497591733,1,1,12,6.102061064,27,4.441606977,1.372318591,0.342573356,1.1,50
52,0,0,73.14978603,0.002438195,0.00012,27.55254846,0.4,1,4.626502044,1,1,12,5.373963379,27,2.752102637,1.379278557,0.328017307,1.1,50
53,0,0,58.51735062,0.002136377,0.00012,23.5594038,0.4,1,1.701987286,1,1,12,8.409940195,27,3.406918141,1.35553528,0.122653669,1.1,50
54,0,0,16.16869237,0.007663168,0.00012,22.45438343,0.4,1,4.70094116,1,1,12,6.756844253,27,4.631780444,1.002211668,0.217748737,1.1,50
55,0,0,58.77989337,0.007684543,0.00012,20.97765226,0.4,1,8.619850065,1,1,12,8.013548546,27,4.421669531,1.225241805,0.198070429,1.1,50
56,0,0,14.50815073,0.002725411,0.00012,23.71711098,0.4,1,4.040394743,1,1,12,6.369416596,27,3.803815216,1.288444322,0.216244431,1.1,50
57,0,0,46.2205047,0.002352591,0.00012,26.46053366,0.4,1,4.507931208,1,1,12,6.321742261,27,5.276638865,1.267330226,0.116085381,1.1,50
58,0,0,66.2541028,0.001451666,0.00012,23.10191061,0.4,1,3.891673627,1,1,12,7.944320938,27,4.356412009,1.33186334,0.254196739,1.1,50
59,0,0,62.31344861,0.004302801,0.00012,22.78072648,0.4,1,1.84252336,1,1,12,7.89934938,27,2.530162134,1.39061554,0.17973018,1.1,50
60,0,0,43.37126805,0.008168083,0.00012,23.19716116,0.4,1,7.678711648,1,1,12,6.658158237,27,4.664382981,1.061318573,0.126044845,1.1,50
61,0,0,40.19521893,0.007801466,0.00012,20.63045483,0.4,1,6.14095993,1,1,12,5.863003923,27,4.610404849,1.339029825,0.337886281,1.1,50
62,0,0,10.74067751,0.007529562,0.00012,23.9189333,0.4,1,4.080887835,1,1,12,5.379861698,27,5.530157901,1.25985918,0.23917046,1.1,50
63,0,0,57.11177358,0.003803257,0.00012,27.02114472,0.4,1,0.94812415,1,1,12,8.178542983,27,3.864165469,1.345229262,0.139621562,1.1,50
64,0,0,23.93725031,0.009704321,0.00012,21.29927278,0.4,1,3.282487266,1,1,12,6.963691154,27,4.869212285,1.141181732,0.283267203,1.1,50
65,0,0,64.8561925,0.002598647,0.00012,21.38897305,0.4,1,0.178754304,1,1,12,5.392726611,27,3.567347584,1.3122444,0.234986435,1.1,50
66,0,0,66.6064663,0.000655707,0.00012,26.24362543,0.4,1,1.377797195,1,1,12,6.178617327,27,5.931150302,1.39612566,0.158094133,1.1,50
67,0,0,56.84214931,0.006112714,0.00012,25.04692108,0.4,1,9.040398968,1,1,12,6.382714501,27,3.699837655,1.380371785,0.30558107,1.1,50
68,0,0,25.80890295,0.008573209,0.00012,23.4379141,0.4,1,2.261723414,1,1,12,8.614213948,27,4.433708301,1.248961337,0.237646084,1.1,50
69,0,0,52.0750538,0.002080326,0.00012,22.61383143,0.4,1,5.810509585,1,1,12,8.431064339,27,4.739521235,1.181175154,0.20499398,1.1,50
70,0,0,35.76152023,0.003272063,0.00012,23.63674811,0.4,1,9.504849272,1,1,12,5.0937865,27,3.29703278,1.076029364,0.249693169,1.1,50
71,0,0,74.28504517,0.009609409,0.00012,23.14069842,0.4,1,4.377290246,1,1,12,6.737613166,27,2.53316145,1.096874494,0.176801565,1.1,50
72,0,0,22.21170435,0.002225551,0.00012,24.39863274,0.4,1,5.515512327,1,1,12,6.80884116,27,3.003037069,1.39794684,0.131197933,1.1,50
73,0,0,48.03982895,0.004021338,0.00012,25.8671896,0.4,1,4.272785793,1,1,12,6.921759347,27,3.707075338,1.207614583,0.259473509,1.1,50
